id,name_ja,name_en,image_file_path,hp,phy,int,agi,trend_hp,trend_phy,trend_int,trend_agi,active_skill_ids,active_skill_names_ja,active_skill_descriptions_ja,passive_skill_id,passive_skill_name_ja,passive_skill_description_ja
326,エルククローナ トール ドッピオ,Elk Cloner-tall doppio,Image/Enemies/149.png,6,8,5,5,30,25,40,25,4002/4004/4004,フィッシング 1.0; フィッシング 1.2; フィッシング 1.2,先頭の敵にINTの10〜30％分ダメージ | 先頭の敵にINTの25〜45％分ダメージ | 先頭の敵にINTの25〜45％分ダメージ,,,
327,エルククローナ グランデ ドッピオ,Elk Cloner-grande doppio,Image/Enemies/150.png,6,8,5,5,30,25,40,25,4013/4013/4002,ディープラーニング 1.0; ディープラーニング 1.0; フィッシング 1.0,最もHPの低い味方のINTをINTの5〜15%分アップ | 最もHPの低い味方のINTをINTの5〜15%分アップ | 先頭の敵にINTの10〜30％分ダメージ,,,
328,エルククローナ ヴェンティ ドッピオ,Elk Cloner-venti doppio,Image/Enemies/151.png,7,9,6,6,32,25,38,25,4004/4006/4006,フィッシング 1.2; フィッシング 2.0; フィッシング 2.0,先頭の敵にINTの25〜45％分ダメージ | 敵全体にINTの10〜50％分ダメージ | 敵全体にINTの10〜50％分ダメージ,4017,フィッシングボム 2.0,初めてHPが30％未満になった時、敵全体にINTの30〜60%分ダメージ
329,エルククローナ フラペチーノ ドッピオ,Elk Cloner-frappuccino doppio,Image/Enemies/152.png,13,15,12,12,32,27,34,27,4015/4015/4004,ディープラーニングボム 2.0; ディープラーニングボム 2.0; フィッシング 1.2,味方全体のINTをINTの10〜30%分アップ | 味方全体のINTをINTの10〜30%分アップ | 先頭の敵にINTの25〜45％分ダメージ,,,
330,ハートブリード ショート,Heartbleed-short,Image/Enemies/121.png,5,4,7,4,30,24,42,24,4010/4001/4001,リファクタリング 1.0; スパミング 1.0; スパミング 1.0,最もHPの低い味方のPHYをINTの5〜15%分アップ | 先頭の敵にPHYの10〜30％分ダメージ | 先頭の敵にPHYの10〜30％分ダメージ,,,
331,ハートブリード トール,Heartbleed-tall,Image/Enemies/122.png,6,5,8,5,30,25,40,25,4010/4003/4003,リファクタリング 1.0; スパミング 1.2; スパミング 1.2,最もHPの低い味方のPHYをINTの5〜15%分アップ | 先頭の敵にPHYの25〜45％分ダメージ | 先頭の敵にPHYの25〜45％分ダメージ,,,
332,ハートブリード グランデ,Heartbleed-grande,Image/Enemies/123.png,6,5,8,5,30,25,40,25,4010/4005/4010,リファクタリング 1.0; スパミング 2.0; リファクタリング 1.0,最もHPの低い味方のPHYをINTの5〜15%分アップ | 敵全体にPHYの10〜50％分ダメージ | 最もHPの低い味方のPHYをINTの5〜15%分アップ,,,
333,ハートブリード ヴェンティ,Heartbleed-venti,Image/Enemies/124.png,7,6,9,6,32,25,38,25,4010/4005/4005,リファクタリング 1.0; スパミング 2.0; スパミング 2.0,最もHPの低い味方のPHYをINTの5〜15%分アップ | 敵全体にPHYの10〜50％分ダメージ | 敵全体にPHYの10〜50％分ダメージ,4016,スパムボム 2.0,初めてHPが30％未満になった時、敵全体にPHYの30〜60%分ダメージ
334,ハートブリード マキアート,Heartbleed-macchiato,Image/Enemies/125.png,6,5,8,5,30,25,40,25,4010/4003/4003,リファクタリング 1.0; スパミング 1.2; スパミング 1.2,最もHPの低い味方のPHYをINTの5〜15%分アップ | 先頭の敵にPHYの25〜45％分ダメージ | 先頭の敵にPHYの25〜45％分ダメージ,,,
335,ハートブリード フラペチーノ,Heartbleed-frappuccino,Image/Enemies/126.png,13,12,15,12,32,27,34,27,4012/4012/4003,リファクタリングボム 2.0; リファクタリングボム 2.0; スパミング 1.2,味方全体のPHYをINTの10〜30%分アップ | 味方全体のPHYをINTの10〜30%分アップ | 先頭の敵にPHYの25〜45％分ダメージ,,,
336,ハートブリード トール ドッピオ,Heartbleed-tall doppio,Image/Enemies/153.png,6,5,8,5,30,25,40,25,4011/4003/4003,リファクタリング 1.5; スパミング 1.2; スパミング 1.2,最もHPの低い味方のPHYをINTの10〜25%分アップ | 先頭の敵にPHYの25〜45％分ダメージ | 先頭の敵にPHYの25〜45％分ダメージ,,,
337,ハートブリード グランデ ドッピオ,Heartbleed-grande doppio,Image/Enemies/154.png,6,5,8,5,30,25,40,25,4012/4005/4010,リファクタリングボム 2.0; スパミング 2.0; リファクタリング 1.0,味方全体のPHYをINTの10〜30%分アップ | 敵全体にPHYの10〜50％分ダメージ | 最もHPの低い味方のPHYをINTの5〜15%分アップ,,,
338,ハートブリード ヴェンティ ドッピオ,Heartbleed-venti doppio,Image/Enemies/155.png,7,6,9,6,32,25,38,25,4011/4005/4005,リファクタリング 1.5; スパミング 2.0; スパミング 2.0,最もHPの低い味方のPHYをINTの10〜25%分アップ | 敵全体にPHYの10〜50％分ダメージ | 敵全体にPHYの10〜50％分ダメージ,4016,スパムボム 2.0,初めてHPが30％未満になった時、敵全体にPHYの30〜60%分ダメージ
339,ハートブリード フラペチーノ ドッピオ,Heartbleed-frappuccino doppio,Image/Enemies/156.png,13,12,15,12,32,27,34,27,4012/4012/4010,リファクタリングボム 2.0; リファクタリングボム 2.0; リファクタリング 1.0,味方全体のPHYをINTの10〜30%分アップ | 味方全体のPHYをINTの10〜30%分アップ | 最もHPの低い味方のPHYをINTの5〜15%分アップ,,,
340,メリッサ ショート,Melissa-short,Image/Enemies/131.png,6,4,6,4,36,24,36,24,4002/4002/4007,フィッシング 1.0; フィッシング 1.0; ロールバック 1.0,先頭の敵にINTの10〜30％分ダメージ | 先頭の敵にINTの10〜30％分ダメージ | 最もHPの低い味方に10〜30％の回復効果を与える,,,
341,メリッサ トール,Melissa-tall,Image/Enemies/132.png,7,5,7,5,35,25,35,25,4002/4002/4007,フィッシング 1.0; フィッシング 1.0; ロールバック 1.0,先頭の敵にINTの10〜30％分ダメージ | 先頭の敵にINTの10〜30％分ダメージ | 最もHPの低い味方に10〜30％の回復効果を与える,,,
342,メリッサ グランデ,Melissa-grande,Image/Enemies/133.png,7,5,7,5,35,25,35,25,4013/4013/4002,ディープラーニング 1.0; ディープラーニング 1.0; フィッシング 1.0,最もHPの低い味方のINTをINTの5〜15%分アップ | 最もHPの低い味方のINTをINTの5〜15%分アップ | 先頭の敵にINTの10〜30％分ダメージ,,,
343,メリッサ ヴェンティ,Melissa-venti,Image/Enemies/134.png,8,6,8,6,36,25,34,25,4004/4006/4006,フィッシング 1.2; フィッシング 2.0; フィッシング 2.0,先頭の敵にINTの25〜45％分ダメージ | 敵全体にINTの10〜50％分ダメージ | 敵全体にINTの10〜50％分ダメージ,4017,フィッシングボム 2.0,初めてHPが30％未満になった時、敵全体にINTの30〜60%分ダメージ
344,メリッサ マキアート,Melissa-macchiato,Image/Enemies/135.png,7,5,7,5,35,25,35,25,4004/4004/4004,フィッシング 1.2; フィッシング 1.2; フィッシング 1.2,先頭の敵にINTの25〜45％分ダメージ | 先頭の敵にINTの25〜45％分ダメージ | 先頭の敵にINTの25〜45％分ダメージ,,,
345,メリッサ フラペチーノ,Melissa-frappuccino,Image/Enemies/136.png,14,12,14,12,34,27,32,27,4004/4004/4014,フィッシング 1.2; フィッシング 1.2; ディープラーニング 1.5,先頭の敵にINTの25〜45％分ダメージ | 先頭の敵にINTの25〜45％分ダメージ | 最もHPの低い味方のINTをINTの10〜25%分アップ,,,
346,メリッサ トール ドッピオ,Melissa-tall doppio,Image/Enemies/142.png,7,5,7,5,35,25,35,25,4002/4004/4007,フィッシング 1.0; フィッシング 1.2; ロールバック 1.0,先頭の敵にINTの10〜30％分ダメージ | 先頭の敵にINTの25〜45％分ダメージ | 最もHPの低い味方に10〜30％の回復効果を与える,,,
347,メリッサ グランデ ドッピオ,Melissa-grande doppio,Image/Enemies/144.png,7,5,7,5,35,25,35,25,4004/4006/4008,フィッシング 1.2; フィッシング 2.0; ロールバック 1.5,先頭の敵にINTの25〜45％分ダメージ | 敵全体にINTの10〜50％分ダメージ | 最もHPの低い味方に25〜45％の回復効果を与える,,,
348,メリッサ ヴェンティ ドッピオ,Melissa-venti doppio,Image/Enemies/146.png,8,6,8,6,36,25,34,25,4004/4008/4006,フィッシング 1.2; ロールバック 1.5; フィッシング 2.0,先頭の敵にINTの25〜45％分ダメージ | 最もHPの低い味方に25〜45％の回復効果を与える | 敵全体にINTの10〜50％分ダメージ,4009,ロールバックボム 2.0,初めてHPが30％未満になった時、味方全体に10〜60％の回復効果を与える
349,メリッサ フラペチーノ ドッピオ,Melissa-frappuccino doppio,Image/Enemies/148.png,14,12,14,12,34,27,32,27,4014/4004/4004,ディープラーニング 1.5; フィッシング 1.2; フィッシング 1.2,最もHPの低い味方のINTをINTの10〜25%分アップ | 先頭の敵にINTの25〜45％分ダメージ | 先頭の敵にINTの25〜45％分ダメージ,,,
350,バイトバンディット ショート,Byte Bandit-short,Image/Enemies/161.png,11,6,2,5,26,43,14,36,4018/4001/4001,コードインジェクション 1.0; スパミング 1.0; スパミング 1.0,敵全体のINTをPHYの10~20％分ダウン | 先頭の敵にPHYの10〜30％分ダメージ | 先頭の敵にPHYの10〜30％分ダメージ,,,
351,バイトバンディット トール,Byte Bandit-tall,Image/Enemies/162.png,15,7,3,5,30,42,18,30,4018/4001/4001,コードインジェクション 1.0; スパミング 1.0; スパミング 1.0,敵全体のINTをPHYの10~20％分ダウン | 先頭の敵にPHYの10〜30％分ダメージ | 先頭の敵にPHYの10〜30％分ダメージ,,,
352,バイトバンディット グランデ,Byte Bandit-grande,Image/Enemies/163.png,9,7,3,7,18,42,18,42,4018/4001/4018,コードインジェクション 1.0; スパミング 1.0; コードインジェクション 1.0,敵全体のINTをPHYの10~20％分ダウン | 先頭の敵にPHYの10〜30％分ダメージ | 敵全体のINTをPHYの10~20％分ダウン,,,
353,バイトバンディット ヴェンティ,Byte Bandit-venti,Image/Enemies/164.png,16,10,3,7,25,47,14,33,4018/4003/4005,コードインジェクション 1.0; スパミング 1.2; スパミング 2.0,敵全体のINTをPHYの10~20％分ダウン | 先頭の敵にPHYの25〜45％分ダメージ | 敵全体にPHYの10〜50％分ダメージ,4020,コードインジェクション 2.0,初めてHPが60%未満になった時、敵全体のINTをPHYの20~70%分ダウン
354,バイトバンディット マキアート,Byte Bandit-macchiato,Image/Enemies/165.png,15,7,3,5,30,42,18,30,4019/4001/4001,コードインジェクション 1.5; スパミング 1.0; スパミング 1.0,敵全体のINTをPHYの20~40％分ダウン | 先頭の敵にPHYの10〜30％分ダメージ | 先頭の敵にPHYの10〜30％分ダメージ,,,
355,バイトバンディット フラペチーノ,Byte Bandit-frappuccino,Image/Enemies/166.png,19,19,5,13,18,53,14,36,4019/4001/4003,コードインジェクション 1.5; スパミング 1.0; スパミング 1.2,敵全体のINTをPHYの20~40％分ダウン | 先頭の敵にPHYの10〜30％分ダメージ | 先頭の敵にPHYの25〜45％分ダメージ,,,
356,バイトバンディット トール ドッピオ,Byte Bandit-tall doppio,Image/Enemies/167.png,15,7,3,5,30,42,18,30,4019/4003/4003,コードインジェクション 1.5; スパミング 1.2; スパミング 1.2,敵全体のINTをPHYの20~40％分ダウン | 先頭の敵にPHYの25〜45％分ダメージ | 先頭の敵にPHYの25〜45％分ダメージ,,,
357,バイトバンディット グランデ ドッピオ,Byte Bandit-grande doppio,Image/Enemies/168.png,9,7,3,7,18,42,18,42,4018/4003/4018,コードインジェクション 1.0; スパミング 1.2; コードインジェクション 1.0,敵全体のINTをPHYの10~20％分ダウン | 先頭の敵にPHYの25〜45％分ダメージ | 敵全体のINTをPHYの10~20％分ダウン,,,
358,バイトバンディット ヴェンティ ドッピオ,Byte Bandit-venti doppio,Image/Enemies/169.png,16,10,3,5,27,51,15,26,4018/4003/4005,コードインジェクション 1.0; スパミング 1.2; スパミング 2.0,敵全体のINTをPHYの10~20％分ダウン | 先頭の敵にPHYの25〜45％分ダメージ | 敵全体にPHYの10〜50％分ダメージ,4020,コードインジェクション 2.0,初めてHPが60%未満になった時、敵全体のINTをPHYの20~70%分ダウン
359,バイトバンディット フラペチーノ ドッピオ,Byte Bandit-frappuccino doppio,Image/Enemies/170.png,19,19,5,13,18,53,14,36,4019/4003/4003,コードインジェクション 1.5; スパミング 1.2; スパミング 1.2,敵全体のINTをPHYの20~40％分ダウン | 先頭の敵にPHYの25〜45％分ダメージ | 先頭の敵にPHYの25〜45％分ダメージ,,,
360,ベーグル ショート,Bagle-short,Image/Enemies/181.png,18,3,5,3,42,21,36,21,4002/4002/4002,フィッシング 1.0; フィッシング 1.0; フィッシング 1.0,先頭の敵にINTの10〜30％分ダメージ | 先頭の敵にINTの10〜30％分ダメージ | 先頭の敵にINTの10〜30％分ダメージ,,,
361,ベーグル トール,Bagle-tall,Image/Enemies/182.png,21,4,6,3,42,24,36,18,4004/4004/4004,フィッシング 1.2; フィッシング 1.2; フィッシング 1.2,先頭の敵にINTの25〜45％分ダメージ | 先頭の敵にINTの25〜45％分ダメージ | 先頭の敵にINTの25〜45％分ダメージ,4024,スミッシング 1.0,ダメージを受けた時20％の確率で、最もHPの低い味方に30%の回復効果を与える
362,ベーグル グランデ,Bagle-grande,Image/Enemies/183.png,15,4,6,5,30,24,36,30,4013/4004/4013,ディープラーニング 1.0; フィッシング 1.2; ディープラーニング 1.0,最もHPの低い味方のINTをINTの5〜15%分アップ | 先頭の敵にINTの25〜45％分ダメージ | 最もHPの低い味方のINTをINTの5〜15%分アップ,4024,スミッシング 1.0,ダメージを受けた時20％の確率で、最もHPの低い味方に30%の回復効果を与える
363,ベーグル ヴェンティ,Bagle-venti,Image/Enemies/184.png,21,4,9,5,34,19,43,24,4006/4004/4006,フィッシング 2.0; フィッシング 1.2; フィッシング 2.0,敵全体にINTの10〜50％分ダメージ | 先頭の敵にINTの25〜45％分ダメージ | 敵全体にINTの10〜50％分ダメージ,4025,スミッシング 2.0,ダメージを受けた時25％の確率で、最もHPの低い味方に40%の回復効果を与える
364,ベーグル マキアート,Bagle-macchiato,Image/Enemies/185.png,21,4,6,3,42,24,36,18,4004/4004/4004,フィッシング 1.2; フィッシング 1.2; フィッシング 1.2,先頭の敵にINTの25〜45％分ダメージ | 先頭の敵にINTの25〜45％分ダメージ | 先頭の敵にINTの25〜45％分ダメージ,4025,スミッシング 2.0,ダメージを受けた時25％の確率で、最もHPの低い味方に40%の回復効果を与える
365,ベーグル フラペチーノ,Bagle-frappuccino,Image/Enemies/186.png,24,6,18,11,22,17,50,31,4004/4004/4006,フィッシング 1.2; フィッシング 1.2; フィッシング 2.0,先頭の敵にINTの25〜45％分ダメージ | 先頭の敵にINTの25〜45％分ダメージ | 敵全体にINTの10〜50％分ダメージ,4026,スミッシング 3.0,ダメージを受けた時30％の確率で、最もHPの低い味方に50%の回復効果を与える
366,ベーグル トール ドッピオ,Bagle-tall doppio,Image/Enemies/366.png,21,4,6,3,42,24,36,18,4004/4004/4004,フィッシング 1.2; フィッシング 1.2; フィッシング 1.2,先頭の敵にINTの25〜45％分ダメージ | 先頭の敵にINTの25〜45％分ダメージ | 先頭の敵にINTの25〜45％分ダメージ,4024,スミッシング 1.0,ダメージを受けた時20％の確率で、最もHPの低い味方に30%の回復効果を与える
