exec,enemyType,name_en,name_ja,name_zh,param_hp,param_phy,param_int,param_agi,trend_hp,trend_phy,trend_int,trend_agi,actives,passive,image
FALSE,971,Ghost Joan of Arc,ゴースト・ジャンヌ・ダルク,Ghost Joan of Arc,1140,108,297,245,45,13,34,28,2167/2421/3008,1027,429.png
FALSE,972,Ghost Cao Cao,ゴースト・曹操,Ghost Cao Cao,975,352,129,175,40,44,15,21,2003/2695/3004,1003,467.png
FALSE,973,Ghost Joan of Arc,ゴースト・ジャンヌ・ダルク,Ghost Joan of Arc,1200,108,384,138,47,13,44,16,2078/2078/3003,1027,429.png
FALSE,974,Ghost Minamoto no Yoshitsune,ゴースト・源義経,Ghost Minamoto no Yoshitsune,1068,306,62,256,44,38,7,31,2601/2039/3002,1113,459.png
FALSE,975,Ghost Albert Einstein,ゴースト・アインシュタイン,Ghost Albert Einstein,981,67,339,245,41,8,41,30,2090/2389/3127,1030,427.png
FALSE,976,Ghost George Washington,ゴースト・ジョージ・ワシントン,Ghost George Washington,1176,120,265,204,48,15,33,24,2287/2335/3008,1004,452.png
FALSE,977,Ghost Richard I,ゴースト・リチャード1世,Ghost Richard I,903,383,89,207,37,47,11,25,2003/2003/3129,1151,426.png
FALSE,978,Ghost Tutankhamun,ゴースト・ツタンカーメン,Ghost Tutankhamun,834,418,91,193,35,51,11,23,2063/2695/3002,1135,500.png
FALSE,979,Ghost Ono no Komachi,ゴースト・小野小町,Ghost Ono no Komachi,924,64,319,245,40,9,40,31,3001/2534/2359,1125,434.png
FALSE,980,Ghost Alexander the Great,ゴースト・アレキサンダー,Ghost Alexander the Great,783,375,223,271,28,40,24,28,2131/2131/3002,1111,463.png
FALSE,981,Ghost Minamoto no Yoshitsune,ゴースト・源義経,Ghost Minamoto no Yoshitsune,1182,293,62,234,49,36,7,28,2003/2039/3002,1113,459.png
FALSE,982,Ghost Albert Einstein,ゴースト・アインシュタイン,Ghost Albert Einstein,795,167,364,182,33,21,44,22,2335/2078/3008,1030,427.png
FALSE,983,Ghost Alexander the Great,ゴースト・アレキサンダー,Ghost Alexander the Great,783,123,449,247,29,14,50,27,2015/2167/3122,1111,463.png
FALSE,984,Ghost Leonardo da Vinci,ゴースト・レオナルド・ダ・ビンチ,Ghost Leonardo da Vinci,945,96,403,167,39,12,49,20,2015/2078/3122,1005,464.png
FALSE,985,Ghost Leonardo da Vinci,ゴースト・レオナルド・ダ・ビンチ,Ghost Leonardo da Vinci,831,96,403,205,34,12,49,25,2015/2015/3122,1005,464.png
FALSE,986,Ghost Minamoto no Yoshitsune,ゴースト・源義経,Ghost Minamoto no Yoshitsune,978,330,88,236,40,41,11,28,3114/2687/2719,1113,459.png
FALSE,987,Ghost Nobunaga Oda,ゴースト・織田信長,Ghost Nobunaga Oda,984,399,134,193,38,46,15,21,3129/2203/2601,1001,450.png
FALSE,988,Ghost Albert Einstein,ゴースト・アインシュタイン,Ghost Albert Einstein,1038,67,289,276,43,9,35,33,3125/2090/2671,1030,427.png
FALSE,989,Ghost Xiang Yu,ゴースト・項羽,Ghost Xiang Yu,1020,336,71,234,42,42,8,28,4085/2687/3120,1168,893.png
FALSE,990,Ghost Hokusai,ゴースト・葛飾北斎,Ghost Hokusai,1206,52,332,194,50,7,40,23,2631/2078/3008,1167,895.png
FALSE,991,Ghost Albert Einstein,ゴースト・アインシュタイン,Ghost Albert Einstein,831,137,295,269,34,17,36,33,4092/4093/3008,1030,427.png
FALSE,992,Ghost Cleopatra,ゴースト・クレオパトラ,Ghost Cleopatra,1392,120,192,264,54,14,22,30,4083/4083/3114,1086,433.png
FALSE,993,Ghost Cleopatra,ゴースト・クレオパトラ,Ghost Cleopatra,1527,84,167,270,60,10,19,31,4083/3114/2631,1086,433.png
FALSE,994,Ghost Cleopatra,ゴースト・クレオパトラ,Ghost Cleopatra,1392,110,202,266,54,13,23,30,4083/4083/3114,1086,433.png
FALSE,995,Ghost Tutankhamun,ゴースト・ツタンカーメン,Ghost Tutankhamun,891,387,141,155,37,48,17,18,2003/2063/3002,1135,500.png
FALSE,996,Ghost Nobunaga Oda,ゴースト・織田信長,Ghost Nobunaga Oda,1116,380,146,256,39,40,15,26,2695/2518/3002,1001,450.png
FALSE,997,Ghost Albert Einstein,ゴースト・アインシュタイン,Ghost Albert Einstein,906,143,314,269,36,17,36,31,3004/2577/2027,1030,427.png
FALSE,998,Ghost Leonardo da Vinci,ゴースト・レオナルド・ダ・ビンチ,Ghost Leonardo da Vinci,795,196,403,217,30,22,44,24,2015/2078/3001,1005,464.png
FALSE,999,Ghost Brunhild,ゴースト・ブリュンヒルド,Ghost Brunhild,750,369,171,260,29,43,19,29,2593/2413/3002,1134,473.png
FALSE,1000,Ghost Alexander the Great,ゴースト・アレキサンダー,Ghost Alexander the Great,783,323,399,247,26,32,38,24,2015/2015/3001,1111,463.png
FALSE,1001,Ghost Hokusai,ゴースト・葛飾北斎,Ghost Hokusai,1128,252,395,257,36,23,37,24,2015/2015/3129,1167,895.png
FALSE,1002,Ghost Napoleon Bonaparte,ゴースト・ナポレオン・ボナパルト,Ghost Napoleon Bonaparte,939,305,354,282,30,30,34,26,4084/4080/3122,1002,445.png
FALSE,1003,Ghost Napoleon Bonaparte,ゴースト・ナポレオン・ボナパルト,Ghost Napoleon Bonaparte,939,305,354,282,30,30,34,26,4080/4084/3125,1002,445.png
FALSE,1004,Ghost Liu Bang,ゴースト・劉邦,Ghost Liu Bang,1329,206,173,284,49,23,18,30,2051/2631/3114,1169,1004.png
FALSE,1005,Ghost Consort Yu,ゴースト・虞美人,Ghost Consort Yu,852,414,214,238,30,44,22,24,2663/2663/3008,1150,466.png
FALSE,1006,Ghost Xiang Yu,ゴースト・項羽,Ghost Xiang Yu,1053,309,190,250,39,34,20,27,2593/4081/3123,1168,893.png
FALSE,1007,Shin Deep-Yoshka,真・ディープ・ヨシュカ,Shin Deep-Yoshka,99999999,500,999,120,30,30,30,30,4073/4074/4075,4076,171.png
FALSE,1011,Byte Bandit-short,バイトバンディット ショート,Byte Bandit-short,11,6,2,5,26,43,14,36,4018/4001/4001,0,161.png
FALSE,1012,Byte Bandit-tall,バイトバンディット トール,Byte Bandit-tall,15,7,3,5,30,42,18,30,4018/4001/4001,0,162.png
FALSE,1013,Byte Bandit-grande,バイトバンディット グランデ,Byte Bandit-grande,9,7,3,7,18,42,18,42,4018/4001/4018,0,163.png
FALSE,1014,Byte Bandit-venti,バイトバンディット ヴェンティ,Byte Bandit-venti,16,10,3,7,25,47,14,33,4018/3123/4005,4020,164.png
FALSE,1015,Byte Bandit-macchiato,バイトバンディット マキアート,Byte Bandit-macchiato,15,7,3,5,30,42,18,30,4019/4001/4001,0,165.png
FALSE,1016,Byte Bandit-frappuccino,バイトバンディット フラペチーノ,Byte Bandit-frappuccino,19,19,5,13,18,53,14,36,4019/4001/3123,0,166.png
FALSE,1017,Byte Bandit-tall doppio,バイトバンディット トール ドッピオ,Byte Bandit-tall doppio,15,7,3,5,30,42,18,30,4019/3123/3123,4061,167.png
FALSE,1018,Byte Bandit-grande doppio,バイトバンディット グランデ ドッピオ,Byte Bandit-grande doppio,9,7,3,7,18,42,18,42,4018/3123/4018,4063,168.png
FALSE,1019,Byte Bandit-venti doppio,バイトバンディット ヴェンティ ドッピオ,Byte Bandit-venti doppio,16,10,3,5,27,51,15,26,4018/3123/4005,4064,169.png
FALSE,1020,Byte Bandit-frappuccino doppio,バイトバンディット フラペチーノ ドッピオ,Byte Bandit-frappuccino doppio,19,19,5,13,18,53,14,36,4019/3123/3123,4064,170.png
FALSE,1021,Bagle-short,ベーグル ショート,Bagle-short,18,3,5,3,42,21,36,21,4002/4002/4002,0,181.png
FALSE,1022,Bagle-tall,ベーグル トール,Bagle-tall,21,4,6,3,42,24,36,18,4004/4004/4004,4024,182.png
FALSE,1023,Bagle-grande,ベーグル グランデ,Bagle-grande,15,4,6,5,30,24,36,30,4013/4004/4013,4024,183.png
FALSE,1024,Bagle-venti,ベーグル ヴェンティ,Bagle-venti,21,4,9,5,34,19,43,24,3122/4004/3122,4025,184.png
FALSE,1025,Bagle-macchiato,ベーグル マキアート,Bagle-macchiato,21,4,6,3,42,24,36,18,4004/4004/4004,4025,185.png
FALSE,1026,Bagle-frappuccino,ベーグル フラペチーノ,Bagle-frappuccino,24,6,18,11,22,17,50,31,4004/4004/3122,4026,186.png
FALSE,1027,Bagle-tall doppio,ベーグル トール ドッピオ,Bagle-tall doppio,21,4,6,3,42,24,36,18,4004/4004/4004,4024,366.png
FALSE,1028,Bagle-grande doppio,ベーグル グランデ ドッピオ,Bagle-grande doppio,15,4,6,5,30,24,36,30,4013/4004/4013,4063,367.png
FALSE,1029,Bagle-venti doppio,ベーグル ヴェンティ ドッピオ,Bagle-venti doppio,21,4,9,5,34,19,43,24,3122/4004/3122,4064,368.png
FALSE,1030,Bagle-frappuccino doppio,ベーグル フラペチーノ ドッピオ,Bagle-frappuccino doppio,24,6,18,11,22,17,50,31,4004/4004/3122,4026,369.png
FALSE,1031,Heartbleed-short,ハートブリード ショート,Heartbleed-short,5,7,4,4,30,42,24,24,4095/4001/4001,0,121.png
FALSE,1032,Heartbleed-tall,ハートブリード トール,Heartbleed-tall,6,8,5,5,30,40,25,25,4095/4003/4003,0,122.png
FALSE,1033,Heartbleed-grande,ハートブリード グランデ,Heartbleed-grande,6,8,5,5,30,40,25,25,4095/4005/4095,0,123.png
FALSE,1034,Heartbleed-venti,ハートブリード ヴェンティ,Heartbleed-venti,7,9,6,6,32,38,25,25,4095/4005/4005,4016,124.png
FALSE,1035,Heartbleed-macchiato,ハートブリード マキアート,Heartbleed-macchiato,6,8,5,5,30,40,25,25,4095/4003/4003,0,125.png
FALSE,1036,Heartbleed-frappuccino,ハートブリード フラペチーノ,Heartbleed-frappuccino,13,15,12,12,32,34,27,27,4097/4097/4003,0,126.png
FALSE,1037,Heartbleed-tall doppio,ハートブリード トール ドッピオ,Heartbleed-tall doppio,6,8,5,5,30,40,25,25,4096/4003/4003,4061,153.png
FALSE,1038,Heartbleed-grande doppio,ハートブリード グランデ ドッピオ,Heartbleed-grande doppio,6,8,5,5,30,40,25,25,4097/4005/4095,4063,154.png
FALSE,1039,Heartbleed-venti doppio,ハートブリード ヴェンティ ドッピオ,Heartbleed-venti doppio,7,9,6,6,32,38,25,25,4096/4005/4005,4064,155.png
FALSE,1040,Heartbleed-frappuccino doppio,ハートブリード フラペチーノ ドッピオ,Heartbleed-frappuccino doppio,13,15,12,12,32,34,27,27,4097/4097/4095,4064,156.png
FALSE,1041,Ghost Lü Bu,ゴースト・呂布,Ghost Lü Bu,1034,300,34,200,45,38,11,26,2052/3114/2155,1047,481.png
FALSE,1042,Ghost Napoleon Bonaparte,ゴースト・ナポレオン・ボナパルト,Ghost Napoleon Bonaparte,900,43,210,220,19,13,56,32,2015/2015/3122,1002,445.png
FALSE,1043,Ghost Alexander the Great,ゴースト・アレキサンダー,Ghost Alexander the Great,450,220,124,245,36,26,17,41,2051/3114/2311,1111,463.png
FALSE,1044,Slime,スライム希少種,Slime,11,4,6,5,20,37,33,30,4098/4098/4098,4099,1044.png
FALSE,1045,Slime,スライム,Slime,8,3,5,3,32,35,32,21,4098/4098/4098,0,1045.png
FALSE,1046,Slime,スライム,Slime,10,4,6,3,32,40,30,18,4098/4098/4098,4099,1045.png
FALSE,1047,Ghost Brothers Grimm,ゴースト・グリム兄弟,Ghost Brothers Grimm,594,35,282,85,40,7,57,16,2080/2080/3001,1042,421.png
FALSE,1048,Ghost Brothers Grimm,ゴースト・グリム兄弟,Ghost Brothers Grimm,648,35,264,85,44,7,53,16,2528/2528/3001,1042,421.png
FALSE,1049,Ghost Brothers Grimm,ゴースト・グリム兄弟,Ghost Brothers Grimm,594,35,282,85,40,7,57,16,2080/2080/3001,1042,421.png
FALSE,1050,Ghost Sun Ce,ゴースト・孫策,Ghost Sun Ce,540,256,31,104,38,54,7,21,2795/2698/3002,1157,548.png
FALSE,1051,Ghost Sun Ce,ゴースト・孫策,Ghost Sun Ce,483,275,32,103,34,58,7,21,2795/2698/3002,1157,548.png
FALSE,1052,Ghost Sun Ce,ゴースト・孫策,Ghost Sun Ce,507,257,25,120,36,54,5,25,2795/3128/2314,1157,548.png
FALSE,1053,Ghost Goethe,ゴースト・ゲーテ,Ghost Goethe,903,57,89,122,64,13,18,25,2456/2456/3008,1141,743.png
FALSE,1054,Ghost Benjamin Franklin,ゴースト・ベンジャミン・フランクリン,Ghost Benjamin Franklin,444,206,111,104,32,44,23,21,2698/2698/3002,1178,1054.png
FALSE,1055,Ghost Sun Ce,ゴースト・孫策,Ghost Sun Ce,573,226,28,126,41,48,5,26,2698/2254/3002,1157,548.png
FALSE,1056,Ghost Erwin Schrödinger,ゴースト・シュレディンガー,Ghost Erwin Schrödinger,585,17,228,134,41,4,47,28,2835/2835/3001,1053,714.png
FALSE,1057,Ghost Izumo no Okuni,ゴースト・出雲阿国,Ghost Izumo no Okuni,606,162,94,116,43,34,19,24,2899/2314/3002,1137,696.png
FALSE,1058,Ghost Sun Ce,ゴースト・孫策,Ghost Sun Ce,480,258,31,125,34,54,6,26,2006/2314/3103,1157,548.png
FALSE,1059,Ghost Brothers Grimm,ゴースト・グリム兄弟,Ghost Brothers Grimm,711,33,207,100,50,7,43,20,2242/2242/3003,1042,421.png
FALSE,1060,Ghost Brothers Grimm,ゴースト・グリム兄弟,Ghost Brothers Grimm,741,31,199,100,52,7,41,20,2242/2242/3003,1042,421.png
FALSE,1061,Ghost Brothers Grimm,ゴースト・グリム兄弟,Ghost Brothers Grimm,762,31,192,100,53,7,40,20,2242/2242/3003,1042,421.png
FALSE,1062,Ghost Kintaro,ゴースト・金太郎,Ghost Kintaro,555,209,18,162,39,44,4,33,3129/2891/2891,1100,718.png
FALSE,1063,Ghost Hua Mulan,ゴースト・花木蘭,Ghost Hua Mulan,639,239,39,87,45,49,8,18,3129/2795/2795,1173,1063.png
FALSE,1064,Ghost Izumo no Okuni,ゴースト・出雲阿国,Ghost Izumo no Okuni,750,211,45,72,52,44,10,14,2795/2795/3128,1137,696.png
FALSE,1065,Ghost Brothers Grimm,ゴースト・グリム兄弟,Ghost Brothers Grimm,546,79,183,137,38,17,37,28,3004/2674/2899,1042,421.png
FALSE,1066,Ghost Spartacus,ゴースト・スパルタクス,Ghost Spartacus,1047,66,33,127,73,14,7,26,3124/2634/2634,1020,1066.png
FALSE,1067,Ghost Benjamin Franklin,ゴースト・ベンジャミン・フランクリン,Ghost Benjamin Franklin,378,203,180,64,27,43,37,13,3004/2899/2899,1178,1054.png
FALSE,1068,Ghost Wright Brothers,ゴースト・ライト兄弟,Ghost Wright Brothers,561,55,200,141,39,11,41,29,2835/2835/3122,1016,725.png
FALSE,1069,Ghost Izumo no Okuni,ゴースト・出雲阿国,Ghost Izumo no Okuni,684,165,55,135,47,34,12,27,2416/2416/3123,1137,696.png
FALSE,1070,Ghost Erwin Schrödinger,ゴースト・シュレディンガー,Ghost Erwin Schrödinger,594,37,217,131,41,8,45,26,2835/2642/3122,1053,714.png
FALSE,1071,Ghost Kintaro,ゴースト・金太郎,Ghost Kintaro,618,231,32,115,43,48,6,23,3129/2795/2722,1100,718.png
FALSE,1072,Ghost Goethe,ゴースト・ゲーテ,Ghost Goethe,897,50,96,139,62,11,19,28,3004/2634/2634,1141,743.png
FALSE,1073,Ghost Higuchi Ichiyō,ゴースト・樋口一葉,Ghost Higuchi Ichiyō,543,57,178,166,38,12,36,34,3004/2456/2580,1152,741.png
FALSE,1074,Ghost Erwin Schrödinger,ゴースト・シュレディンガー,Ghost Erwin Schrödinger,846,43,106,149,59,9,22,30,2943/2943/3122,1053,714.png
FALSE,1075,Ghost Erwin Schrödinger,ゴースト・シュレディンガー,Ghost Erwin Schrödinger,810,33,117,161,56,7,24,33,2943/2943/3122,1053,714.png
FALSE,1076,Ghost Erwin Schrödinger,ゴースト・シュレディンガー,Ghost Erwin Schrödinger,786,59,118,139,55,13,24,28,2943/2943/3122,1053,714.png
FALSE,1077,Ghost Wright Brothers,ゴースト・ライト兄弟,Ghost Wright Brothers,591,43,189,152,41,9,39,31,2835/2835/3001,1016,725.png
FALSE,1078,Ghost Plato,ゴースト・プラトン,Ghost Plato,579,203,76,110,40,42,16,22,2596/2650/3123,1144,704.png
FALSE,1079,Ghost Brothers Grimm,ゴースト・グリム兄弟,Ghost Brothers Grimm,519,50,222,134,36,11,46,27,2642/3122/2919,1042,421.png
FALSE,1080,Ghost Montesquieu,ゴースト・モンテスキュー,Ghost Montesquieu,546,42,223,140,38,9,45,28,2835/2835/3122,1089,729.png
FALSE,1081,Ghost Benjamin Franklin,ゴースト・ベンジャミン・フランクリン,Ghost Benjamin Franklin,636,87,215,73,44,18,44,14,2835/2835/3122,1178,1054.png
FALSE,1082,Ghost Izumo no Okuni,ゴースト・出雲阿国,Ghost Izumo no Okuni,729,181,58,105,50,38,11,21,2596/2416/3128,1137,696.png
FALSE,1083,Ghost Brothers Grimm,ゴースト・グリム兄弟,Ghost Brothers Grimm,642,34,186,154,44,7,38,31,3003/2392/2384,1042,421.png
FALSE,1084,Ghost Benjamin Franklin,ゴースト・ベンジャミン・フランクリン,Ghost Benjamin Franklin,384,169,226,49,27,36,47,10,3004/2278/2400,1178,1054.png
FALSE,1085,Ghost Spartacus,ゴースト・スパルタクス,Ghost Spartacus,1113,57,35,119,77,12,7,24,2634/2634/3114,1020,1066.png
FALSE,1086,Ghost Diao Chan,ゴースト・貂蝉,Ghost Diao Chan,504,64,275,164,31,11,49,29,2834/2834/3122,1070,432.png
FALSE,1087,Ghost Hanzo Hattori,ゴースト・服部半蔵,Ghost Hanzo Hattori,687,77,221,144,41,14,40,25,2834/2834/3122,1041,789.png
FALSE,1088,Ghost Diao Chan,ゴースト・貂蝉,Ghost Diao Chan,522,61,275,159,32,11,49,28,2834/2834/3122,1070,432.png
FALSE,1089,Ghost Lakshmi Bai,ゴースト・ラクシュミー・バーイ,Ghost Lakshmi Bai,675,289,42,119,40,52,7,21,2794/2794/3002,1145,431.png
FALSE,1090,Ghost Ono no Komachi,ゴースト・小野小町,Ghost Ono no Komachi,942,21,131,209,56,4,23,37,3004/2633/2633,1125,434.png
FALSE,1091,Ghost Lakshmi Bai,ゴースト・ラクシュミー・バーイ,Ghost Lakshmi Bai,714,284,42,111,43,51,7,19,2794/2794/3002,1145,431.png
FALSE,1092,Ghost Lakshmi Bai,ゴースト・ラクシュミー・バーイ,Ghost Lakshmi Bai,648,232,111,116,39,42,19,20,3129/2625/2721,1145,431.png
FALSE,1093,Ghost Ono no Komachi,ゴースト・小野小町,Ghost Ono no Komachi,597,100,257,119,36,18,45,21,3004/2579/2898,1125,434.png
FALSE,1094,Ghost Pocahontas,ゴースト・ポカホンタス,Ghost Pocahontas,576,115,224,146,35,21,39,25,2337/3004/2898,1079,780.png
FALSE,1095,Ghost Lakshmi Bai,ゴースト・ラクシュミー・バーイ,Ghost Lakshmi Bai,705,292,49,106,42,52,8,18,3129/2794/2794,1145,431.png
FALSE,1096,Ghost Lakshmi Bai,ゴースト・ラクシュミー・バーイ,Ghost Lakshmi Bai,663,297,52,112,39,53,9,19,3121/2794/2794,1145,431.png
FALSE,1097,Ghost Sarutobi Sasuke,ゴースト・猿飛佐助,Ghost Sarutobi Sasuke,819,88,82,239,49,15,14,42,3114/2633/2673,1143,804.png
FALSE,1098,Ghost Lakshmi Bai,ゴースト・ラクシュミー・バーイ,Ghost Lakshmi Bai,732,269,44,124,43,48,8,21,2794/2794/3130,1145,431.png
FALSE,1099,Ghost Sarutobi Sasuke,ゴースト・猿飛佐助,Ghost Sarutobi Sasuke,819,85,61,260,49,16,10,45,3114/2633/2633,1143,804.png
FALSE,1100,Ghost Lakshmi Bai,ゴースト・ラクシュミー・バーイ,Ghost Lakshmi Bai,738,279,57,97,44,49,10,17,2794/2794/3008,1145,431.png
FALSE,1101,Ghost Lakshmi Bai,ゴースト・ラクシュミー・バーイ,Ghost Lakshmi Bai,663,263,44,156,39,47,7,27,2649/2415/3123,1145,431.png
FALSE,1102,Ghost Ivan the Terrible,ゴースト・イワン雷帝,Ghost Ivan the Terrible,1113,47,79,185,66,9,13,32,3114/2633/2633,1054,776.png
FALSE,1103,Ghost Ono no Komachi,ゴースト・小野小町,Ghost Ono no Komachi,702,10,300,138,42,2,52,24,2641/2834/3122,1125,434.png
FALSE,1104,Ghost Lakshmi Bai,ゴースト・ラクシュミー・バーイ,Ghost Lakshmi Bai,561,268,68,162,33,47,12,28,2697/2697/3123,1145,431.png
FALSE,1105,Ghost Ono no Komachi,ゴースト・小野小町,Ghost Ono no Komachi,708,18,296,135,42,4,51,23,2834/2834/3122,1125,434.png
FALSE,1106,Ghost Hanzo Hattori,ゴースト・服部半蔵,Ghost Hanzo Hattori,735,66,219,155,43,12,38,27,2834/2834/3122,1041,789.png
FALSE,1107,Ghost Hanzo Hattori,ゴースト・服部半蔵,Ghost Hanzo Hattori,558,176,163,162,33,31,28,28,2898/2898/3008,1041,789.png
FALSE,1108,Ghost Lakshmi Bai,ゴースト・ラクシュミー・バーイ,Ghost Lakshmi Bai,654,262,42,165,39,46,7,28,2697/2697/3002,1145,431.png
FALSE,1109,Ghost Lakshmi Bai,ゴースト・ラクシュミー・バーイ,Ghost Lakshmi Bai,645,274,42,156,38,48,7,27,2697/2697/3002,1145,431.png
FALSE,1110,Ghost Sarutobi Sasuke,ゴースト・猿飛佐助,Ghost Sarutobi Sasuke,594,182,123,163,36,33,22,29,3129/2899/2721,1143,804.png
FALSE,1111,Ghost Matsuo Bashō,ゴースト・松尾芭蕉,Ghost Matsuo Bashō,786,86,102,234,46,16,17,41,2657/3004/2633,1059,1111.png
FALSE,1112,Ghost Pocahontas,ゴースト・ポカホンタス,Ghost Pocahontas,684,93,208,155,40,17,36,27,3004/2579/2579,1079,780.png
FALSE,1113,Ghost Abraham Lincoln,ゴースト・エイブラハム・リンカーン,Ghost Abraham Lincoln,642,88,315,149,34,14,49,23,2834/2016/3122,1118,505.png
FALSE,1114,Ghost Ludwig van Beethoven,ゴースト・ベートーヴェン,Ghost Ludwig van Beethoven,801,83,299,119,42,13,47,18,2833/2834/3104,1008,423.png
FALSE,1115,Ghost Uesugi Kenshin,ゴースト・上杉謙信,Ghost Uesugi Kenshin,774,83,256,175,41,13,39,27,2834/2422/3001,1114,425.png
FALSE,1116,Ghost Kondo Isami,ゴースト・近藤勇,Ghost Kondo Isami,822,312,34,175,42,47,5,26,2470/2414/3123,1126,436.png
FALSE,1117,Ghost Takeda Shingen,ゴースト・武田信玄,Ghost Takeda Shingen,978,194,97,179,50,30,14,26,2470/2632/3123,1078,519.png
FALSE,1118,Ghost Soji Okita,ゴースト・沖田総司,Ghost Soji Okita,726,269,71,212,37,41,10,32,2470/2414/3123,1033,437.png
FALSE,1119,Ghost Kondo Isami,ゴースト・近藤勇,Ghost Kondo Isami,771,262,112,150,40,40,17,23,2624/2794/3002,1126,436.png
FALSE,1120,Ghost Nikola Tesla,ゴースト・ニコラ・テスラ,Ghost Nikola Tesla,783,297,65,172,40,45,10,25,2793/2793/3002,1146,560.png
FALSE,1121,Ghost Soji Okita,ゴースト・沖田総司,Ghost Soji Okita,768,289,70,184,39,44,10,27,2793/2793/3002,1033,437.png
FALSE,1122,Ghost Blackbeard,ゴースト・黒髭,Ghost Blackbeard,918,153,52,272,47,24,8,41,3114/2455/2519,1127,506.png
FALSE,1123,Ghost Ludwig van Beethoven,ゴースト・ベートーヴェン,Ghost Ludwig van Beethoven,744,80,229,228,38,13,35,34,3004/2028/2673,1008,423.png
FALSE,1124,Ghost Vincent van Gogh,ゴースト・ゴッホ,Ghost Vincent van Gogh,918,70,193,214,47,11,30,32,3004/2657/2672,1065,424.png
FALSE,1125,Ghost Kondo Isami,ゴースト・近藤勇,Ghost Kondo Isami,714,267,58,242,36,40,8,36,2696/2519/3123,1126,436.png
FALSE,1126,Ghost Nikola Tesla,ゴースト・ニコラ・テスラ,Ghost Nikola Tesla,675,260,108,212,34,39,16,31,2414/2897/3123,1146,560.png
FALSE,1127,Ghost Takeda Shingen,ゴースト・武田信玄,Ghost Takeda Shingen,924,156,79,244,47,24,12,37,2520/2632/3008,1078,519.png
FALSE,1128,Ghost Blackbeard,ゴースト・黒髭,Ghost Blackbeard,846,174,70,280,42,26,11,41,2519/2656/3129,1127,506.png
FALSE,1129,Ghost Astro boy,ゴースト・鉄腕アトム,Ghost Astro boy,846,193,129,202,42,29,19,30,3129/2632/2624,1148,885.png
FALSE,1130,Ghost Zhou Yu,ゴースト・周瑜,Ghost Zhou Yu,927,111,242,144,47,16,36,21,3004/2672/2578,1172,1130.png
FALSE,1131,Ghost Abraham Lincoln,ゴースト・エイブラハム・リンカーン,Ghost Abraham Lincoln,666,102,326,153,34,16,48,22,2016/2079/3001,1118,505.png
FALSE,1132,Ghost Ludwig van Beethoven,ゴースト・ベートーヴェン,Ghost Ludwig van Beethoven,603,77,342,179,31,12,51,26,2016/2016/3001,1008,423.png
FALSE,1133,Ghost Abraham Lincoln,ゴースト・エイブラハム・リンカーン,Ghost Abraham Lincoln,714,91,312,158,36,14,47,23,2422/2016/3001,1118,505.png
FALSE,1134,Ghost Kondo Isami,ゴースト・近藤勇,Ghost Kondo Isami,816,316,51,165,41,48,7,24,2470/2446/3123,1126,436.png
FALSE,1135,Ghost Kondo Isami,ゴースト・近藤勇,Ghost Kondo Isami,867,299,51,165,44,45,7,24,2470/2414/3123,1126,436.png
FALSE,1136,Ghost Blackbeard,ゴースト・黒髭,Ghost Blackbeard,1131,126,55,246,57,19,8,36,2632/2632/3114,1127,506.png
FALSE,1137,Ghost Tutankhamun,ゴースト・ツタンカーメン,Ghost Tutankhamun,1089,326,72,164,48,42,9,21,2251/2003/3002,1135,500.png
FALSE,1138,Ghost Alexander the Great,ゴースト・アレキサンダー,Ghost Alexander the Great,708,275,119,277,32,37,15,36,2518/2446/3002,1111,463.png
FALSE,1139,Ghost Minamoto no Yoshitsune,ゴースト・源義経,Ghost Minamoto no Yoshitsune,789,339,52,233,36,46,7,31,2064/2562/3002,1113,459.png
FALSE,1140,Ghost Genghis Khan,ゴースト・チンギス・ハン,Ghost Genghis Khan,906,312,60,249,40,41,7,32,2469/2647/3123,1058,451.png
FALSE,1141,Ghost Genghis Khan,ゴースト・チンギス・ハン,Ghost Genghis Khan,900,316,54,257,39,41,7,33,2469/2647/3123,1058,451.png
FALSE,1142,Ghost Joan of Arc,ゴースト・ジャンヌ・ダルク,Ghost Joan of Arc,1056,214,234,109,47,29,30,14,2897/2729/3122,1027,429.png
FALSE,1143,Ghost Albert Einstein,ゴースト・アインシュタイン,Ghost Albert Einstein,1026,70,292,240,44,9,37,30,3125/2090/2824,1030,427.png
FALSE,1144,Ghost King Arthur,ゴースト・アーサー王,Ghost King Arthur,903,357,50,240,39,45,6,30,2003/2063/3002,1026,461.png
FALSE,1145,Ghost King Arthur,ゴースト・アーサー王,Ghost King Arthur,897,345,64,240,38,44,8,30,2003/2063/3002,1026,461.png
FALSE,1146,Ghost Albert Einstein,ゴースト・アインシュタイン,Ghost Albert Einstein,1146,73,304,174,50,9,39,22,2335/2824/3003,1030,427.png
FALSE,1147,Ghost Richard I,ゴースト・リチャード1世,Ghost Richard I,957,354,73,201,41,45,9,25,2469/2469/3123,1151,426.png
FALSE,1148,Ghost Xiang Yu,ゴースト・項羽,Ghost Xiang Yu,1086,302,66,205,47,39,8,26,2647/2413/3130,1168,893.png
FALSE,1149,Ghost Consort Yu,ゴースト・虞美人,Ghost Consort Yu,852,328,104,236,36,42,13,29,2413/2413/3123,1150,466.png
